[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitializedLexicallyBound@6e8fe61                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Collections.ns:290
[truffle]   rewrite LongSlotWriteSet@111eb10a                          |From M CachedSlotWrite$LongSlotWriteSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:291
[truffle]   rewrite UninitializedLexicallyBound@60b5ed02               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Collections.ns:291
[truffle]   rewrite ObjectSlotRead@c4db585                             |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:403
[truffle]   rewrite UninitializedLexicallyBound@4d17599b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:403
[truffle]   rewrite ObjectSlotRead@29e527d2                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:404
[truffle]   rewrite UninitializedLexicallyBound@66770211               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:404
[truffle]   rewrite ObjectSlotRead@7f772c7                             |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:405
[truffle]   rewrite UninitializedLexicallyBound@70db2823               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:405
[truffle]   rewrite ObjectSlotRead@70005a5d                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:406
[truffle]   rewrite UninitializedLexicallyBound@2eb9a9c6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:406
[truffle]   rewrite ClassSlotAccessNode@1264879c                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:331
[truffle]   rewrite UninitializedLexicallyBound@3bd73fc3               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Collections.ns:331
[truffle]   rewrite CachedDispatchNode@49f74856                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitializedLexicallyBound@2ae32f37               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:149
[truffle]   rewrite ImplicitSend(#Array)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:714
[truffle]   rewrite UninitMsgSend(#Array)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:714
[truffle]   rewrite UninitializedLexicallyBound@1c0d0590               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Kernel.ns:714
[truffle]   rewrite UninitMsgSend(#storage)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:714
[truffle]   rewrite UninitializedLexicallyBound@1e2608f5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:714
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Kernel.ns:714
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Kernel.ns:714
[truffle]   rewrite UninitMsgSend(#storage)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:715
[truffle]   rewrite UninitializedLexicallyBound@6d60469f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:715
[truffle]   rewrite UninitMsgSend(#storage)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:715
[truffle]   rewrite UninitializedLexicallyBound@2a1cf94f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:715
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Kernel.ns:715
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Kernel.ns:715
[truffle]   rewrite ImplicitSend(#storage:)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:716
[truffle]   rewrite UninitMsgSend(#storage:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:716
[truffle]   rewrite UninitializedLexicallyBound@4533d59                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Kernel.ns:716
[truffle]   rewrite ImplicitSend(#constructCFG:p:p:)                   |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:271
[truffle]   rewrite UninitMsgSend(#constructCFG:p:p:)                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:271
[truffle]   rewrite UninitializedLexicallyBound@6be8d7f2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:271
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: IntegerLiteralNode level: 5
[truffle]   rewrite UninitMsgSend(#cfg)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:286
[truffle]   rewrite UninitializedLexicallyBound@321ab1fc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:286
[truffle]   rewrite UninitMsgSend(#createNode:)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:286
[truffle]   rewrite UninitializedReceiverSend@2f3efb13                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:286
[truffle]   rewrite ImplicitSend(#buildConnect:end:)                   |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:287
[truffle]   rewrite UninitMsgSend(#buildConnect:end:)                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:287
[truffle]   rewrite UninitializedLexicallyBound@2c4fe41                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:287
[truffle]   rewrite ClassSlotAccessNode@72fb58a2                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:244
[truffle]   rewrite UninitializedLexicallyBound@15898250               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:244
LocalVariableNode: IncrementOperationNode isLongKind: true
[truffle]   rewrite LocalVariableWriteNodeGen[#n]                      |From M LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? IncrementOperationNodeGen              |Reason unknown at Havlak.ns:288
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 5
[truffle]   rewrite ImplicitSend(#buildStraight:n:)                    |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:293
[truffle]   rewrite UninitMsgSend(#buildStraight:n:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:293
[truffle]   rewrite UninitializedLexicallyBound@6c1eb318               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:293
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: GenericMessageSendNode level: 5
[truffle]   rewrite ImplicitSend(#buildBaseLoop:)                      |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:294
[truffle]   rewrite UninitMsgSend(#buildBaseLoop:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:294
[truffle]   rewrite UninitializedLexicallyBound@774c783c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:294
[truffle]   rewrite ClassSlotAccessNode@6f154119                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:236
[truffle]   rewrite UninitializedLexicallyBound@768aa990               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:236
[truffle]   rewrite ClassSlotAccessNode@55af2b0c                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:237
[truffle]   rewrite UninitializedLexicallyBound@4136241d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:237
[truffle]   rewrite ClassSlotAccessNode@46ea8ab                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:238
[truffle]   rewrite UninitializedLexicallyBound@270b579f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:238
[truffle]   rewrite ClassSlotAccessNode@b50ef39                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:239
[truffle]   rewrite UninitializedLexicallyBound@7b362482               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:239
[truffle]   rewrite ClassSlotAccessNode@aece0bf                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:88
[truffle]   rewrite UninitializedLexicallyBound@7726f9d2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:88
[truffle]   rewrite ObjectSlotRead@7b03f928                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:48
[truffle]   rewrite UninitializedLexicallyBound@315bd0fe               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:48
[truffle]   rewrite ObjectSlotRead@5cdf2772                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:49
[truffle]   rewrite UninitializedLexicallyBound@1c77ad52               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:49
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: GenericMessageSendNode level: 5
[truffle]   rewrite ImplicitSend(#buildStraight:n:)                    |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:295
[truffle]   rewrite UninitMsgSend(#buildStraight:n:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:295
[truffle]   rewrite UninitializedLexicallyBound@17ea2e88               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:295
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: GenericMessageSendNode level: 5
[truffle]   rewrite ImplicitSend(#buildConnect:end:)                   |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:296
[truffle]   rewrite UninitMsgSend(#buildConnect:end:)                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:296
[truffle]   rewrite UninitializedLexicallyBound@1317498a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:296
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 5
[truffle]   rewrite ImplicitSend(#buildConnect:end:)                   |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:299
[truffle]   rewrite UninitMsgSend(#buildConnect:end:)                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:299
[truffle]   rewrite UninitializedLexicallyBound@63ca2944               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:299
[truffle]   rewrite UninitMsgSend(#lsg)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:273
[truffle]   rewrite UninitializedLexicallyBound@a750c62                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:273
[truffle]   rewrite ImplicitSend(#findLoops:)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:273
[truffle]   rewrite UninitMsgSend(#findLoops:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:273
[truffle]   rewrite UninitializedLexicallyBound@23075fbf               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:273
[truffle]   rewrite ImplicitSend(#resize)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitMsgSend(#resize)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitializedLexicallyBound@78253a3a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:241
[truffle]   rewrite UninitializedLexicallyBound@3c6dad5c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:241
[truffle]   rewrite ImplicitSend(#Array)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:242
[truffle]   rewrite UninitMsgSend(#Array)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:242
[truffle]   rewrite UninitializedLexicallyBound@516fdc65               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:242
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:242
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Collections.ns:242
[truffle]   rewrite ImplicitSend(#buckets:)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:242
[truffle]   rewrite UninitMsgSend(#buckets:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:242
[truffle]   rewrite UninitializedLexicallyBound@41450753               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Collections.ns:242
[truffle]   rewrite ImplicitSend(#transferEntries:)                    |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:243
[truffle]   rewrite UninitMsgSend(#transferEntries:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:243
[truffle]   rewrite UninitializedLexicallyBound@106001ab               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Collections.ns:243
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:247
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Collections.ns:249
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: NotNilNodeGen level: 9
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Collections.ns:251
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:252
[truffle]   rewrite UninitializedReceiverSend@6e952911                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:252
[truffle]   rewrite ImplicitSend(#splitBucket:bucket:head:)            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:256
[truffle]   rewrite UninitMsgSend(#splitBucket:bucket:head:)           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:256
[truffle]   rewrite UninitializedLexicallyBound@703c40f                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Collections.ns:256
WhileSmallerEqualThanArgumentNode conditionNode should expected: EagerBinaryPrimitiveNode actual: NotNilNodeGen level: 6
[truffle]   rewrite UninitMsgSend(#hash)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:266
[truffle]   rewrite UninitializedReceiverSend@64f6f0bd                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:266
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:266
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:277
[truffle]   rewrite UninitializedReceiverSend@23ec9093                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:277
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: NotNilNodeGen level: 9
[truffle]   rewrite UninitMsgSend(#next:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:280
[truffle]   rewrite UninitializedReceiverSend@5a486a02                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Collections.ns:280
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:281
[truffle]   rewrite UninitializedLexicallyBound@9681aee                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:281
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Collections.ns:281
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: NotNilNodeGen level: 9
[truffle]   rewrite UninitMsgSend(#next:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:283
[truffle]   rewrite UninitializedReceiverSend@44419d2e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Collections.ns:283
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:284
[truffle]   rewrite UninitializedLexicallyBound@5dc0e7de               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:284
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:284
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Collections.ns:284
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitializedLexicallyBound@14b639e2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitMsgSend(#hash)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitializedReceiverSend@615e9d87                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitializedLexicallyBound@293ed46f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Collections.ns:254
[truffle]   rewrite UninitMsgSend(#next:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:275
[truffle]   rewrite UninitializedReceiverSend@739a2881                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Collections.ns:275
[truffle]   rewrite UninitMsgSend(#next:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:270
[truffle]   rewrite UninitializedReceiverSend@56c66639                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Collections.ns:270
[truffle]   rewrite UninitMsgSend(#append:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:211
[truffle]   rewrite UninitializedReceiverSend@7c6eae0                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:211
[truffle]   rewrite UninitMsgSend(#parent_)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:214
[truffle]   rewrite UninitializedLexicallyBound@25469a5d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:214
[truffle]   rewrite UninitMsgSend(#union:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:214
[truffle]   rewrite UninitializedReceiverSend@2367eabd                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:214
[truffle]   rewrite ImplicitSend(#LoopStructureGraph)                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:275
[truffle]   rewrite UninitMsgSend(#LoopStructureGraph)                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:275
[truffle]   rewrite UninitializedLexicallyBound@3735c190               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:275
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:275
[truffle]   rewrite UninitializedReceiverSend@794ac7c                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:275
[truffle]   rewrite CachedDispatchNode@16915aa1                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:112
[truffle]   rewrite UninitializedLexicallyBound@abf68cc                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:112
[truffle]   rewrite CachedDispatchNode@139f114a                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at Havlak.ns:112
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:112
[truffle]   rewrite ClassSlotAccessNode@314aa809                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:113
[truffle]   rewrite UninitializedLexicallyBound@2d92b8d3               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Havlak.ns:113
