[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitMsgSend(#Exception)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:902
[truffle]   rewrite UninitializedLexicallyBound@3c77d488               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Kernel.ns:902
[truffle]   rewrite UninitMsgSend(#kernelIndexOutOfBounds:)            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:16
[truffle]   rewrite UninitializedReceiverSend@63376bed                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:16
[truffle]   rewrite UninitializedNode(SourceSection(source=Platform.ns, index=252, length=1004, characters=| public kernel  = vmMirror kernelObject: nil.\n  public system  = (vmMirror load: 'System.ns' nextTo: self)  usingVmMirror: vmMirror.\n  public mirrors = (vmMirror load: 'Mirrors.ns' nextTo: self) usingVmMirror: vmMirror.\n  public actors      = (vmMirror load: 'Actors.ns'    nextTo: self) usingVmMirror: vmMirror usingKernel: kernel.\n  public transactions= (vmMirror load: 'Transactions.ns' nextTo: self) usingVmMirror: vmMirror usingKernel: kernel.\n  public threading   = (vmMirror load: 'Threading.ns' nextTo: self) usingVmMirror: vmMirror usingKernel: kernel.\n  public processes   = (vmMirror load: 'Processes.ns' nextTo: self) usingVmMirror: vmMirror.\n  public collections = (vmMirror load: 'Collections.ns' nextTo: self) usingKernel: kernel.\n  public streams     = (vmMirror load: 'Streams.ns' nextTo: self) usingPlatform: self.\n  public files       = (vmMirror load: 'Files.ns' nextTo: self) usingVmMirror: vmMirror usingPlatform: self.\n|\n  vmMirror kernelIndexOutOfBounds: kernel IndexOutOfBounds.)) |From M IsValueCheckNode$UninitializedNode     |To M IsValueCheckNode$ValueCheckNode        |Reason unknown at Platform.ns:5
[truffle]   rewrite UninitializedReceiverSend@4bf7e337                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:21
[truffle]   rewrite UninitMsgSend(#system)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:23
[truffle]   rewrite UninitializedLexicallyBound@4fc87e91               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Platform.ns:23
[truffle]   rewrite UninitMsgSend(#arguments)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:23
[truffle]   rewrite UninitializedReceiverSend@acae90c                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:23
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:32
[truffle]   rewrite UninitializedLexicallyBound@4f907aa9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at System.ns:32
[truffle]   rewrite UninitMsgSend(#vmArguments:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:32
[truffle]   rewrite UninitializedReceiverSend@3b0ac637                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at System.ns:32
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: LessThanPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Platform.ns:25
[truffle]   rewrite UninitMsgSend(#system)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:29
[truffle]   rewrite UninitializedLexicallyBound@1ccc14fb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Platform.ns:29
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Platform.ns:29
[truffle]   rewrite UninitMsgSend(#loadModule:)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:29
[truffle]   rewrite UninitializedReceiverSend@786c7475                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:29
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:33
[truffle]   rewrite UninitializedLexicallyBound@2c8a2f7b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at System.ns:33
[truffle]   rewrite UninitMsgSend(#load:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:33
[truffle]   rewrite UninitializedReceiverSend@6eec8bd1                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at System.ns:33
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Harness.ns, index=1647, length=5, characters=false)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Harness.ns:34
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:34
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:34
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Harness.ns, index=1647, length=5, characters=false)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Harness.ns:34
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:44
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=1908, length=8, characters=expected)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Harness.ns:44
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=1976, length=5, characters=value)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Harness.ns:45
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Harness.ns, index=4716, length=4, characters=self)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Harness.ns:121
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:121
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:146
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:150
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=5495, length=5, characters=bench)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Harness.ns:150
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Harness.ns, index=5506, length=7, characters=runTime)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Harness.ns:150
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Harness.ns:161
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=5744, length=1, characters=i)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Harness.ns:161
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Harness.ns, index=5761, length=4, characters=self)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Harness.ns:162
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Harness.ns:162
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Harness.ns:160
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Harness.ns:160
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Harness.ns:161
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=5744, length=1, characters=i)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Harness.ns:161
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Harness.ns, index=5761, length=4, characters=self)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Harness.ns:162
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Harness.ns:162
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:157
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=5636, length=5, characters=bench)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Harness.ns:157
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:159
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:160
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:160
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:161
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Harness.ns:161
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Harness.ns, index=5761, length=4, characters=self)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Harness.ns:162
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Harness.ns:162
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=6635, length=3, characters=run)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Harness.ns:192
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=6652, length=4, characters=args)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Harness.ns:192
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=6544, length=3, characters=run)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Harness.ns:190
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=6566, length=4, characters=args)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Harness.ns:190
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=6599, length=4, characters=args)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Harness.ns:191
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Harness.ns, index=6635, length=3, characters=run)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Harness.ns:192
