[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=7868, length=16, characters=tmp:: Vector new)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:211
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Files.ns:211
[truffle]   rewrite IntToDoInlinedLiteralsNodeGen(SourceSection(source=Files.ns, index=7908, length=50, characters=to: (els size) do: [ :j | tmp append: (els at: j)])) |From ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |To ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7934, length=3, characters=tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7947, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableReadNodeGen[#j]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7901, length=1, characters=i)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7913, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=7974, length=30, characters=rest:: FilePattern forAll: tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:213
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Files.ns:213
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8001, length=3, characters=tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:213
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8080, length=3, characters=tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8093, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=8208, length=2, characters=fp)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:220
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8212, length=4, characters=rest)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:220
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=8227, length=3, characters=blk)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Files.ns:220
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:206
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=7695, length=3, characters=blk)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:206
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7756, length=1, characters=i)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:208
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7764, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:208
[truffle]   rewrite LocalVariableWriteNodeGen[#rest]                   |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:209
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7803, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:209
[truffle]   rewrite LocalVariableWriteNodeGen[#tmp]                    |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:211
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:211
[truffle]   rewrite IntToDoInlinedLiteralsNodeGen(SourceSection(source=Files.ns, index=7908, length=50, characters=to: (els size) do: [ :j | tmp append: (els at: j)])) |From ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |To ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableReadNodeGen[#tmp]                     |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7947, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableReadNodeGen[#j]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7901, length=1, characters=i)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7913, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableWriteNodeGen[#rest]                   |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:213
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:213
[truffle]   rewrite LocalVariableReadNodeGen[#tmp]                     |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:213
[truffle]   rewrite LocalVariableWriteNodeGen[#tmp]                    |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:216
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:216
[truffle]   rewrite IntToDoInlinedLiteralsNodeGen(SourceSection(source=Files.ns, index=8063, length=41, characters=to: i do: [ :j | tmp append: (els at: j)])) |From ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |To ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite LocalVariableReadNodeGen[#tmp]                     |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8093, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite LocalVariableReadNodeGen[#j]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8067, length=1, characters=i)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:219
[truffle]   rewrite LocalVariableReadNodeGen[#tmp]                     |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:219
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8212, length=4, characters=rest)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:220
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=8227, length=3, characters=blk)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Files.ns:220
[truffle]   rewrite BlockNodeWithContext(SourceSection(source=Files.ns, index=8151, length=83, characters=[ :fp <FilePath> |\n            fp isDirectory ifTrue: [ (fp, rest) pathsDo: blk ]	])) |From G BlockNode$BlockNodeWithContext         |To G BlockNode$BlockNodeWithContext         |Reason unknown at Files.ns:219
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=8365, length=3, characters=pat)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:226
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:226
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=8413, length=3, characters=pat)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:227
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:227
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:227
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=9016, length=4, characters=temp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:242
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=9030, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:242
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:242
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=8753, length=31, characters=allpat:: FilePattern for: '*.*')) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:236
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:236
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=8796, length=28, characters=prefix:: FilePattern for: '')) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:237
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:237
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=8865, length=62, characters=allpat:: self containingDirectory pattern, (separator + '*.*'))) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:240
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:240
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:240
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=8939, length=33, characters=temp:: Vector new: (els size - 1))) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:241
