[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:350
[truffle]   rewrite UninitializedLexicallyBound@461e315                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:350
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:351
[truffle]   rewrite UninitializedLexicallyBound@ca8a315                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:351
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:352
[truffle]   rewrite UninitializedLexicallyBound@51a7eb6                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:352
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:353
[truffle]   rewrite UninitializedLexicallyBound@7355f5cf               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:353
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:354
[truffle]   rewrite UninitializedLexicallyBound@69a139ee               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:354
[truffle]   rewrite UninitMsgSend(#readFraction)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:234
[truffle]   rewrite UninitializedLexicallyBound@31193d27               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:234
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#readChar:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:240
[truffle]   rewrite UninitializedLexicallyBound@122214a3               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:240
[truffle]   rewrite UninitMsgSend(#readExponent)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:235
[truffle]   rewrite UninitializedLexicallyBound@72ac2140               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:235
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: AndInlinedLiteralNode level: 9
[truffle]   rewrite UninitMsgSend(#readChar:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:250
[truffle]   rewrite UninitializedLexicallyBound@15ef6258               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:250
[truffle]   rewrite UninitMsgSend(#readChar:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:251
[truffle]   rewrite UninitializedLexicallyBound@17eaeb4a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:251
[truffle]   rewrite ImplicitSend(#JsonNumber)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:236
[truffle]   rewrite UninitMsgSend(#JsonNumber)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:236
[truffle]   rewrite UninitializedLexicallyBound@45f7ed6                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:236
[truffle]   rewrite UninitMsgSend(#JsonValue)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:593
[truffle]   rewrite UninitializedLexicallyBound@28867908               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:593
[truffle]   rewrite UninitMsgSend(#endCapture)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:236
[truffle]   rewrite UninitializedLexicallyBound@461523e2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:236
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:236
[truffle]   rewrite UninitializedReceiverSend@66520d1                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:236
[truffle]   rewrite UninitMsgSend(#initializer`new:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:593
[truffle]   rewrite UninitializedLexicallyBound@79b35705               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:593
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:593
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Json.ns:593
[truffle]   rewrite UninitMsgSend(#ifNil:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:595
[truffle]   rewrite UninitializedReceiverSend@62e63f02                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:595
[truffle]   rewrite UninitializedNode(SourceSection(source=Json.ns, index=40123, length=74, characters=| string = aString. |\n    aString ifNil: [ self error: 'string is null' ].)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Json.ns:594
[truffle]   rewrite UninitMsgSend(#add:with:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:115
[truffle]   rewrite UninitializedReceiverSend@d031a8f                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:115
[truffle]   rewrite UninitMsgSend(#ifNil:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:639
[truffle]   rewrite UninitializedReceiverSend@22cfd056                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:639
[truffle]   rewrite UninitMsgSend(#ifNil:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:640
[truffle]   rewrite UninitializedReceiverSend@41a7b075                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:640
[truffle]   rewrite UninitMsgSend(#names)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:642
[truffle]   rewrite UninitializedLexicallyBound@126a996c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:642
[truffle]   rewrite UninitMsgSend(#append:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:642
[truffle]   rewrite UninitializedReceiverSend@7a82ecc                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:642
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#lastIdx)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:711
[truffle]   rewrite UninitializedLexicallyBound@27e12405               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Kernel.ns:711
[truffle]   rewrite UninitMsgSend(#storage)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:711
[truffle]   rewrite UninitializedLexicallyBound@6106786c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:711
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Kernel.ns:711
[truffle]   rewrite UninitMsgSend(#storage)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:718
[truffle]   rewrite UninitializedLexicallyBound@279ee4ce               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:718
[truffle]   rewrite UninitMsgSend(#lastIdx)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:718
[truffle]   rewrite UninitializedLexicallyBound@34acba49               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Kernel.ns:718
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Kernel.ns:718
[truffle]   rewrite UninitMsgSend(#lastIdx)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:719
[truffle]   rewrite UninitializedLexicallyBound@1a4371d5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Kernel.ns:719
[truffle]   rewrite ImplicitSend(#lastIdx:)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:719
[truffle]   rewrite UninitMsgSend(#lastIdx:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:719
[truffle]   rewrite UninitializedLexicallyBound@48d4afe9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Kernel.ns:719
